Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Location,Hashtags,Account Year,Account Month,Account Day
18,1,5345,True,0,3323,607,2020,8,1
54,5,4670,True,0,23804,30446,2023,4,2
8,2,5316,False,1,17371,19421,2020,11,15
99,3,9752,False,1,3639,19421,2022,3,3
41,1,4392,True,1,5430,12111,2020,2,25
74,5,4558,True,1,18382,32021,2020,9,29
71,5,7111,True,1,13890,19019,2023,4,11
10,5,6950,False,1,10292,16665,2020,6,18
54,1,7373,False,0,19767,31049,2020,11,22
73,3,9941,False,1,1820,29248,2021,8,21
42,5,9608,True,0,5067,14366,2023,1,28
57,5,372,False,0,20983,29390,2020,1,9
95,5,5215,True,1,3240,15305,2021,11,19
93,4,333,False,1,2835,6459,2022,1,11
13,1,115,False,1,9377,24411,2021,1,21
80,4,8536,True,1,15493,32666,2020,1,4
94,0,155,True,1,10943,19421,2021,9,15
50,0,8197,True,1,13486,8820,2021,4,3
78,4,1838,False,0,15652,30649,2022,4,23
31,4,685,False,1,24710,1960,2021,4,24
90,4,391,False,0,24163,22057,2022,1,8
56,0,4531,True,1,24924,7876,2022,7,26
80,5,2310,False,1,5292,26281,2021,2,22
0,2,8961,False,0,7709,17351,2022,4,20
42,3,1630,False,1,7986,10204,2022,4,23
56,3,5797,True,0,9798,19421,2020,2,9
4,1,7640,True,1,21194,22366,2021,12,5
63,3,2256,True,1,7228,13815,2021,10,4
62,3,1017,True,1,20461,9776,2021,10,24
15,1,7124,True,0,13143,19421,2020,6,16
57,1,474,False,0,23823,19421,2022,3,8
73,0,3779,False,1,20758,9828,2022,12,6
25,1,849,False,1,9125,32330,2020,8,26
96,4,9670,False,1,15180,19421,2021,7,1
77,0,4720,False,0,3781,19421,2022,11,18
0,0,2589,True,0,3442,32328,2022,11,1
37,2,8691,True,1,15054,27702,2020,3,17
48,4,3089,True,1,1828,19421,2020,4,7
41,0,3977,False,0,13264,19421,2021,1,14
67,1,8568,True,1,12397,30830,2020,9,25
80,3,9937,True,1,4861,19421,2021,10,4
82,3,8111,False,0,1768,19421,2020,7,30
45,3,3132,True,1,1615,19421,2022,6,24
59,3,3828,True,0,23414,19421,2022,6,7
29,5,8083,False,1,19048,28944,2020,5,20
100,4,9061,True,1,24707,19421,2021,9,2
38,1,1512,False,1,969,10798,2021,5,29
72,5,2278,False,1,4578,13017,2020,5,25
54,3,4375,True,1,11691,19167,2020,6,4
43,5,5728,True,0,96,6585,2021,12,25
24,3,5116,False,1,2208,27614,2023,1,26
70,2,1894,True,1,23430,25072,2020,3,29
78,2,6851,False,1,7707,19421,2020,3,13
68,0,227,False,1,15459,1065,2022,9,9
92,0,3539,True,0,1949,22815,2020,10,4
47,5,7366,True,1,21486,29154,2022,3,22
13,0,5916,False,1,18507,18323,2022,10,8
29,5,7567,False,0,19032,18588,2021,4,30
12,1,7286,True,0,12807,3680,2022,7,6
98,4,5211,False,1,7539,21787,2022,11,12
44,5,537,False,1,11298,26775,2021,11,19
50,5,8166,True,0,21191,29460,2022,11,17
75,5,8729,True,0,20085,19421,2020,6,11
26,2,9495,False,0,2506,16913,2023,2,18
46,2,4740,False,1,14800,30616,2020,1,27
28,1,38,True,1,6745,18133,2022,4,15
45,1,9230,False,0,24042,19907,2021,12,6
8,5,2998,True,1,15671,19421,2021,12,13
8,5,7930,True,0,15580,13942,2020,9,16
82,3,2304,True,0,2223,14066,2021,3,4
33,5,2507,False,0,12308,4698,2021,5,19
21,4,3232,False,1,9804,9145,2022,10,20
70,5,8803,True,1,4624,1329,2022,5,11
66,4,9776,False,0,24334,7441,2023,4,12
59,5,2343,True,1,24087,1751,2022,8,10
18,3,8922,False,1,16355,3652,2021,2,27
98,0,6534,False,1,18901,28202,2022,8,14
37,1,6860,True,1,1561,28176,2022,2,12
73,1,3861,True,1,1854,19421,2022,4,18
98,4,8883,True,0,21825,19421,2021,11,18
97,0,9479,True,0,15517,14683,2022,4,1
0,4,3809,True,1,14152,6777,2021,6,16
96,4,6962,False,1,17383,13309,2020,5,5
49,2,3473,False,0,4627,12636,2022,1,9
97,0,3578,False,0,13504,10370,2022,10,5
45,4,2806,False,1,14698,19421,2020,11,2
62,2,7720,False,0,21215,15375,2021,8,12
83,3,4970,False,0,7835,6584,2022,5,2
5,0,707,True,1,22886,12553,2020,2,29
33,3,8303,True,1,7533,26419,2021,4,21
79,3,3972,True,1,19351,26746,2021,1,2
88,1,2359,True,0,24537,17028,2021,3,16
78,5,5355,False,1,2205,21177,2022,2,7
11,1,4793,False,1,20569,13374,2022,8,21
22,5,9146,False,1,13841,9023,2020,6,10
64,4,6021,False,1,2813,29893,2021,4,1
34,4,9533,False,0,23855,2942,2023,1,26
94,4,1259,False,1,4720,25609,2023,2,1
31,0,1361,True,1,11306,32967,2020,8,24
67,3,8300,True,1,23788,18656,2023,5,3
6,1,7500,False,0,15030,19421,2022,8,25
96,4,2742,False,0,18444,15557,2020,10,19
49,1,4066,False,0,17479,19421,2021,9,5
7,5,9438,True,0,4017,19836,2021,9,22
67,4,4068,True,0,1186,27855,2022,7,4
10,4,4646,True,1,17925,13372,2021,11,28
16,3,5692,True,0,428,5649,2022,3,30
37,0,9720,False,1,18699,29382,2022,4,27
46,5,8296,False,1,18698,20556,2020,8,12
42,4,6467,False,0,19303,28942,2020,5,10
60,0,6274,False,1,5936,8132,2021,9,9
66,5,8823,True,1,10705,793,2022,12,14
94,4,6157,True,1,9581,31504,2020,7,27
21,2,5947,False,0,19191,18643,2023,1,29
45,2,5250,True,1,13504,32395,2020,11,14
31,3,8970,True,1,9868,19421,2021,4,4
22,5,2606,False,1,5321,27019,2023,3,30
59,3,906,True,1,9481,23153,2022,11,5
46,2,1292,True,1,3656,20261,2020,8,26
51,5,8796,True,1,16680,3086,2022,1,7
26,2,6004,False,0,23923,12204,2023,4,22
69,4,8729,False,0,20767,19526,2020,3,22
54,2,2673,True,0,17319,10208,2023,5,14
72,0,9295,False,1,23026,7182,2021,2,3
41,1,2378,True,1,19843,14144,2021,9,7
19,2,2111,True,1,5099,14824,2020,9,24
50,3,4318,True,0,19757,19421,2023,5,9
39,1,2372,False,0,898,21286,2020,4,19
23,0,750,True,0,5320,3576,2021,9,23
21,2,2442,True,0,10932,18419,2021,1,24
67,0,7048,True,0,13735,14655,2020,5,25
93,3,74,True,0,424,27404,2022,7,20
28,3,3542,False,1,9634,30559,2020,2,5
77,3,5076,True,1,11331,27604,2020,3,29
32,0,2355,False,0,9309,32704,2022,10,29
77,5,4162,False,1,23858,13716,2022,10,30
27,5,3220,False,0,2210,24782,2021,2,5
43,0,2354,True,1,15420,12375,2021,9,5
70,2,6811,False,0,6671,2343,2022,9,12
78,3,221,False,0,24905,16778,2022,9,30
70,4,1248,False,1,10451,19421,2022,1,4
5,1,9250,True,1,17296,7148,2022,10,23
53,1,6094,False,0,5148,19421,2020,9,18
96,1,7456,False,0,19252,16220,2021,9,28
24,4,5556,True,1,24276,19421,2021,7,7
9,2,168,True,0,22551,5988,2020,9,1
64,0,5380,False,1,11540,19421,2022,12,18
43,1,4750,True,0,3338,14572,2020,5,28
43,2,1331,False,1,12560,12305,2022,5,4
83,5,4284,True,0,14325,1438,2022,7,5
92,5,9839,True,1,12207,5470,2022,12,21
2,5,4375,False,0,13247,9689,2020,2,13
73,5,2964,False,0,8689,24285,2022,3,20
16,5,9325,False,0,12185,26172,2022,6,23
45,3,8060,True,0,17200,22507,2023,5,6
47,2,7153,True,0,8882,11129,2022,4,3
40,1,740,True,1,8803,21227,2021,10,14
53,3,2154,True,1,2992,7063,2023,5,22
41,4,9566,False,1,12605,25941,2022,4,25
45,5,5037,True,1,11986,22797,2022,4,5
77,4,3305,False,1,4673,19421,2022,2,13
46,2,3490,False,0,11305,16448,2021,6,12
32,1,2818,False,1,7151,6820,2022,4,7
22,4,2720,True,0,3420,5258,2020,8,21
0,3,4378,True,0,5870,7269,2020,3,9
30,1,4312,True,0,24879,31371,2021,10,1
23,3,5955,True,0,2199,20455,2020,10,27
56,2,4406,True,1,17550,7931,2022,2,27
14,1,6823,False,1,18323,4928,2020,12,28
47,4,9458,True,0,14212,6682,2023,4,29
31,0,8836,True,0,13894,19421,2021,5,26
72,5,8511,True,0,22447,10769,2021,11,24
24,0,7725,True,0,10070,19421,2022,2,15
50,2,5482,True,1,18219,8702,2022,10,18
62,5,118,True,0,8493,11833,2022,11,19
33,3,5579,False,1,8036,28374,2021,3,21
27,5,8377,False,1,5177,30090,2023,2,22
31,3,5262,True,1,8093,4405,2020,8,23
48,2,2463,False,0,7324,20688,2020,2,25
29,3,4443,False,0,16195,19421,2020,6,24
18,2,773,True,1,7312,30772,2021,3,7
82,0,3398,False,0,16414,28737,2020,12,14
30,4,5794,True,0,7539,19421,2020,9,7
98,4,1565,False,1,22900,15197,2020,1,4
12,5,9442,True,0,16457,5773,2022,11,6
10,3,7608,False,0,12834,19421,2020,10,2
58,1,7627,True,0,19212,32132,2020,3,19
84,4,6360,False,0,11055,29961,2021,12,20
26,5,6706,False,1,15008,29122,2021,6,24
35,1,5210,False,1,14707,24613,2022,11,28
85,1,3373,True,0,13075,4580,2022,9,26
8,1,5629,False,1,623,5850,2021,5,6
100,1,2208,False,1,7896,1818,2022,7,13
55,3,6169,False,1,9351,14996,2020,8,22
9,5,1354,True,0,2851,13647,2022,12,1
78,3,8487,True,1,22841,5359,2020,1,13
13,4,4705,True,1,6663,33762,2023,1,1
59,5,2528,False,1,10436,19421,2022,2,13
65,1,4888,False,0,11379,30726,2020,9,21
69,1,127,False,1,6521,15911,2023,4,29
76,2,992,True,1,7090,19421,2021,5,18
44,5,2738,True,0,11387,19421,2022,1,30
71,4,9302,True,1,16148,33627,2021,6,8
96,3,7513,True,1,19544,4125,2021,4,30
94,5,3463,False,1,7914,13285,2020,6,11
68,4,5283,False,1,6989,18656,2022,8,22
99,4,828,True,1,21184,27943,2020,12,27
50,3,7458,False,0,18081,34241,2021,8,8
14,2,8272,False,1,23503,19421,2021,4,15
14,4,4908,False,0,8901,30008,2020,5,26
68,2,5865,False,1,20610,25878,2023,3,28
84,1,4293,False,1,17913,12152,2021,8,16
11,0,1799,True,1,15595,30497,2020,6,30
57,0,2739,False,0,2496,14511,2020,6,23
35,3,9948,False,0,8548,13216,2023,1,29
79,0,2839,True,1,12510,19421,2022,7,27
31,5,9811,False,1,10484,19421,2022,10,8
86,5,8509,True,0,12968,20424,2021,10,20
89,4,1790,True,1,14690,3492,2022,5,25
98,2,3741,False,0,12886,2200,2023,5,30
34,4,2315,True,1,24630,23666,2021,8,11
5,5,1809,True,1,2839,16545,2020,3,8
51,1,5252,False,0,15258,21437,2023,3,31
0,0,4127,False,0,15644,18245,2020,11,23
55,5,1039,True,1,664,14601,2020,9,6
52,3,7976,False,1,15696,32660,2021,8,16
1,1,5874,False,1,8397,12280,2020,8,8
72,0,9568,True,1,2822,19421,2020,10,10
12,1,7327,True,1,2321,19421,2022,8,2
74,2,914,False,0,15282,23809,2023,4,12
73,1,6885,True,1,16824,30278,2023,5,22
75,2,4936,True,1,5510,19465,2021,1,13
95,3,7070,True,0,3831,92,2020,1,19
86,5,6128,False,0,11419,6446,2020,8,31
57,0,2781,False,0,19764,18275,2022,12,1
1,5,8151,False,1,12435,17396,2020,10,26
24,5,5822,True,1,9245,6007,2020,12,22
23,2,250,True,1,19075,362,2020,5,5
71,5,1055,True,0,23361,932,2020,4,3
47,5,1951,True,1,3275,7213,2020,3,4
90,2,2847,True,0,19630,4672,2021,8,15
52,3,9191,False,0,22389,7335,2022,6,6
52,5,5030,True,0,12409,26739,2022,6,21
3,1,4386,False,0,2822,15328,2023,5,25
51,2,6715,True,0,8761,18353,2020,6,11
12,0,6546,False,0,6237,31832,2021,12,5
79,1,7166,True,0,1481,18476,2020,7,22
36,2,822,False,1,21304,4747,2020,7,16
76,3,6876,False,0,20944,19243,2023,5,18
74,1,323,False,0,23823,22544,2022,2,24
81,0,7613,False,1,23215,28792,2022,11,14
63,3,1570,True,0,3696,19421,2020,9,6
4,3,8642,True,0,700,108,2021,11,10
17,2,8539,True,0,6436,9270,2020,12,1
99,0,1587,False,1,3575,9629,2021,6,1
85,1,7074,True,1,22943,19421,2020,12,21
41,2,9252,False,0,22094,17673,2021,7,27
46,0,6088,True,0,5556,17658,2022,8,23
50,2,7128,True,1,2728,5573,2021,8,9
1,1,3677,False,0,4253,33592,2021,1,19
12,0,5292,True,0,3893,19421,2023,5,1
22,0,3325,False,1,19768,19421,2022,12,29
40,5,7275,True,0,3069,24429,2020,8,7
14,5,3337,True,0,19179,32673,2022,4,24
29,5,3988,False,0,16626,19421,2020,3,17
79,4,1517,True,1,5649,6778,2021,3,27
83,4,3583,False,1,10337,19421,2020,10,22
87,5,6280,False,1,17326,10542,2020,8,2
4,5,1660,False,0,21470,23834,2022,6,6
6,1,5038,False,0,14455,600,2022,5,15
6,0,7561,True,1,18084,14223,2020,4,17
6,0,874,True,0,21504,19421,2022,5,5
67,2,921,True,0,9692,18130,2022,3,19
20,1,9822,True,1,9083,51,2022,10,9
63,2,9025,True,1,2205,19421,2021,3,24
28,3,7137,False,1,5335,32879,2021,3,17
18,3,3262,False,0,12668,28954,2021,10,31
77,5,4905,False,0,24995,2642,2023,4,12
16,0,1230,False,0,9811,21727,2021,1,25
22,0,3507,True,1,24678,3463,2021,7,12
14,3,3855,True,1,7711,19421,2020,8,10
41,5,348,False,0,19363,5348,2023,1,29
32,2,7873,True,1,17159,26074,2021,6,20
74,4,9072,False,1,18587,856,2020,4,27
45,3,2045,False,1,20146,20081,2022,3,18
31,3,1271,False,1,2134,19421,2021,10,29
28,4,477,True,1,19832,19421,2022,9,22
46,5,7546,False,0,24842,16871,2021,7,16
84,5,1638,True,1,10864,5483,2022,11,21
53,3,418,False,1,253,19421,2022,7,31
77,0,6113,False,1,13580,23391,2021,7,8
52,1,7457,False,1,14008,5054,2022,8,8
92,3,5328,False,0,14893,28380,2022,2,2
77,2,4312,False,0,11391,13634,2022,5,22
81,4,566,True,0,11112,19421,2023,4,17
60,0,1784,True,0,17423,14438,2022,1,14
6,5,3501,False,1,6373,1274,2021,2,2
72,1,6240,True,0,15502,16789,2022,12,12
67,4,9225,True,1,24685,19421,2023,1,5
53,2,1320,False,1,4217,19421,2020,11,17
73,3,2540,False,1,14194,19421,2020,1,17
46,3,6243,True,1,16141,12080,2021,11,20
28,1,5994,False,1,22254,19717,2023,5,3
55,0,230,False,1,7533,19421,2022,9,29
14,2,3987,True,0,20755,7173,2020,6,28
100,5,441,False,1,23105,5489,2023,3,13
21,3,8266,False,1,5325,28202,2020,1,21
32,4,9752,True,1,21154,6462,2023,3,9
14,5,7564,True,1,1766,18909,2022,8,26
50,2,6904,True,1,22200,3700,2023,4,30
9,2,2420,True,1,17036,27582,2022,5,14
87,3,2047,False,0,12345,19421,2020,12,5
40,3,7832,False,1,19639,24843,2021,2,14
47,1,947,False,1,12093,29180,2021,10,22
87,3,1981,True,1,2853,23709,2021,1,5
28,5,1117,True,1,5901,4579,2021,10,26
96,5,8757,True,1,17772,387,2023,1,3
88,0,4980,False,0,13889,15905,2021,2,1
39,0,3055,False,0,1803,20300,2022,12,15
34,3,8771,False,1,11606,490,2020,2,2
75,3,8772,False,0,20724,19421,2022,7,28
66,2,5127,False,0,21260,12349,2021,3,18
98,3,450,False,1,16083,5141,2022,11,6
42,0,7632,False,1,12006,25493,2022,2,7
82,0,3772,False,0,1957,15654,2020,3,24
99,0,1720,False,1,20214,3024,2021,7,26
40,2,1417,True,0,7002,15318,2022,4,16
77,5,9047,True,0,20205,24227,2021,6,22
4,1,4546,False,1,25062,15118,2020,4,25
56,3,4416,False,0,13423,18381,2021,7,10
69,4,4063,False,1,4216,26914,2021,7,27
10,0,759,False,1,8434,19421,2020,5,9
88,2,2594,True,1,19371,19421,2020,12,31
91,3,4669,False,0,7187,27559,2020,10,27
12,1,6246,False,1,23490,19421,2022,11,23
49,2,4088,True,1,5664,27109,2020,10,17
78,4,2386,True,0,13218,240,2021,9,10
28,1,2337,True,0,10471,19421,2022,8,31
53,2,7183,False,0,12689,33644,2020,4,7
96,0,6646,True,1,19524,9328,2023,2,2
80,1,8940,True,0,10346,23722,2020,8,25
89,2,3401,True,0,11008,25010,2021,11,16
7,0,6550,True,1,12547,14240,2022,7,31
11,3,6141,True,0,17490,19421,2020,6,21
42,1,4668,True,0,7973,16137,2020,8,23
12,4,3815,True,0,18596,7419,2022,4,27
99,4,8513,True,1,14735,12657,2022,7,13
53,2,9623,False,1,6418,3187,2020,8,11
65,5,5877,False,0,13953,33138,2023,5,2
71,1,5369,True,0,17960,25405,2021,10,2
17,1,1380,False,1,19252,3613,2020,8,20
65,5,8683,True,0,1057,1702,2021,11,29
11,3,1029,False,0,4004,27685,2021,12,9
41,3,9493,True,0,16760,4557,2021,3,16
67,0,2938,True,0,21403,18220,2022,6,30
2,5,9783,True,0,19891,10599,2023,1,10
44,5,4030,True,0,3507,6216,2021,9,4
49,2,7430,False,0,6283,4707,2021,8,7
23,3,8028,False,0,12651,11331,2020,6,5
76,0,4222,False,1,11550,18099,2021,4,22
73,3,7317,False,1,2710,13793,2022,4,22
93,2,266,True,0,13206,19421,2022,8,11
48,0,7504,True,1,22199,19572,2021,7,13
81,1,3093,False,0,25143,19421,2021,9,9
27,1,7969,False,1,11385,30146,2020,4,16
46,0,8287,False,1,18180,1217,2020,5,29
11,3,9451,True,1,4223,5825,2020,12,29
32,2,4423,True,0,12019,19421,2023,3,11
28,5,3148,True,1,9111,29166,2021,4,6
13,1,5891,False,1,23798,17922,2021,4,1
11,3,1464,True,1,7855,14920,2021,5,20
96,0,3987,False,1,5533,4640,2020,5,24
12,4,6310,False,1,15258,33707,2021,9,29
8,5,6198,False,0,24926,19991,2022,5,28
47,3,8586,True,0,1147,11269,2020,12,29
37,3,7047,False,1,7998,2137,2020,6,27
93,1,2692,False,1,11303,1718,2022,8,12
38,5,3367,False,0,17267,11780,2020,11,19
4,5,4711,True,1,17224,2688,2023,3,8
2,1,9426,True,0,5159,28960,2021,2,14
66,0,7152,False,0,720,30312,2020,11,5
15,1,3287,False,1,4670,21032,2020,1,31
50,5,2005,False,0,11646,2935,2022,1,26
38,5,3714,False,1,25007,17804,2020,9,16
70,2,8703,True,0,14828,19421,2021,5,2
1,2,3650,False,0,20017,13042,2021,2,10
71,0,3270,True,1,24535,1272,2020,11,21
78,4,5883,True,1,25144,27238,2020,4,26
10,0,3971,False,1,1305,12537,2020,4,30
94,1,8203,False,1,18953,19421,2023,5,12
11,5,8032,True,1,21415,6327,2020,1,9
38,3,9416,True,1,14637,32108,2021,7,11
62,0,3625,True,1,7424,27437,2020,3,24
23,3,2914,False,0,14614,2258,2020,6,9
44,3,9269,True,0,10249,26635,2020,10,14
29,0,1617,False,0,16936,3730,2021,8,28
75,3,9585,True,1,10951,28908,2021,5,14
19,5,6012,True,0,1343,4144,2023,2,13
66,4,365,True,0,24102,18215,2021,12,8
56,2,1779,False,0,20094,19421,2020,5,29
19,1,520,True,0,5580,12674,2021,3,21
3,5,5168,False,0,11498,31887,2020,9,19
6,3,7081,False,1,8185,8783,2023,1,20
69,5,123,True,1,7427,459,2021,10,17
34,3,7232,False,0,21574,1209,2021,4,6
42,3,48,True,1,22246,18886,2022,9,9
50,4,1529,False,0,7763,31686,2021,5,12
46,5,6935,True,1,2123,29724,2021,8,19
2,0,1845,True,0,17945,30364,2023,2,24
12,3,9840,True,0,7540,33896,2021,2,19
57,2,6467,True,0,14805,19421,2020,11,8
50,0,5517,False,1,9607,18048,2021,12,2
2,1,5046,True,1,3776,7355,2022,12,29
89,3,2469,True,0,7435,24725,2022,10,22
9,1,3997,False,1,9845,10810,2021,10,18
57,0,2661,False,0,5177,19226,2020,8,9
96,2,2349,False,1,9435,32516,2021,9,14
83,0,1653,False,1,13276,19421,2022,1,27
80,2,677,True,1,11598,8637,2020,1,7
68,5,5904,True,1,15558,19421,2022,9,22
69,2,4492,True,1,24956,13444,2021,10,9
56,4,6096,True,0,14003,19421,2020,9,25
44,2,609,True,0,21972,19421,2022,1,16
9,3,3747,False,1,20591,19421,2021,1,24
57,2,8310,True,1,4533,22573,2022,4,4
17,5,3701,True,0,492,24193,2020,3,1
67,3,1492,True,1,375,14516,2020,8,21
8,0,7686,False,0,8058,3558,2020,12,19
11,0,4496,True,0,10749,6578,2022,12,10
33,4,9803,False,1,2805,667,2020,4,15
12,0,8983,True,1,7331,32517,2020,7,18
83,4,8244,True,0,5995,4776,2022,10,15
20,2,3305,True,0,9068,28981,2020,1,2
72,2,2252,False,0,19600,3699,2022,8,22
32,4,8771,True,1,17431,1311,2020,5,19
14,4,7309,True,1,8146,19421,2022,6,15
99,3,3204,False,0,1731,19421,2021,7,30
70,5,784,True,0,18870,19421,2021,2,10
49,5,3351,False,1,5812,2984,2020,4,17
56,0,5888,False,0,15094,24048,2020,5,31
90,2,7253,False,0,4471,6636,2021,6,23
85,1,484,False,1,8912,19421,2020,12,21
32,2,7847,False,0,18509,13502,2021,7,6
24,2,9956,False,1,25149,13005,2021,10,11
54,2,6237,True,0,21394,20500,2020,6,12
94,1,8166,True,0,1106,13967,2023,2,19
19,1,6342,True,1,19297,19816,2020,11,25
9,4,4500,True,0,591,19421,2020,1,18
93,5,3326,False,0,11385,11048,2020,12,27
57,5,9091,True,1,4884,10061,2020,12,6
87,0,9349,True,1,8126,15319,2021,10,12
79,0,9383,False,0,9475,16990,2020,11,18
55,5,6265,True,1,11259,6194,2022,11,24
96,3,9599,True,1,23836,26372,2022,9,18
39,0,5541,True,0,447,19421,2021,3,13
60,2,876,True,1,7150,21397,2021,3,30
93,4,8170,False,0,2744,32200,2020,6,10
4,1,6838,True,1,23261,11475,2020,8,31
17,0,6239,False,0,5320,7547,2022,11,10
69,0,7107,True,1,14451,19421,2021,5,24
100,0,8879,True,0,9867,2498,2021,10,5
95,1,3737,False,0,12813,28297,2020,2,5
18,4,2102,False,1,21061,19421,2021,8,28
1,5,2554,True,1,4868,19421,2022,6,17
85,2,4638,False,1,22998,2925,2020,12,2
14,0,8579,True,0,9386,2722,2022,10,28
43,1,7412,True,1,2015,31911,2021,3,23
49,5,60,False,1,6841,17173,2020,9,8
59,4,3998,False,0,4478,19421,2022,8,7
11,4,6207,False,1,12142,8856,2022,3,25
93,5,8142,False,0,11986,7656,2023,1,20
94,0,6133,False,1,15352,6934,2021,4,14
99,3,2766,True,1,1488,30624,2022,1,24
12,4,70,True,1,11895,25599,2022,8,3
42,0,4079,False,0,3466,27282,2021,7,20
34,0,8413,False,0,17481,3257,2022,8,20
22,0,3873,True,1,15957,14077,2021,2,7
48,3,575,False,0,15291,33113,2020,4,22
55,3,8450,False,1,12809,19421,2021,9,23
30,3,8036,True,1,4891,21740,2021,4,20
54,2,8515,False,0,19124,15791,2022,8,6
55,0,5366,False,1,2573,18472,2020,9,18
98,4,1065,True,0,4051,19421,2023,3,7
10,1,4556,False,0,23893,6365,2022,6,7
68,2,9599,True,1,15964,28332,2022,9,8
77,2,4905,False,1,24073,14226,2021,3,30
17,4,475,False,0,18763,32016,2020,6,11
86,2,4126,False,1,16947,19421,2020,5,3
57,4,3437,False,0,6469,33598,2023,4,23
8,0,8042,True,0,8732,24954,2023,2,5
76,1,2286,True,0,24875,27174,2023,1,3
86,5,7662,False,1,21184,20481,2023,1,31
79,5,4849,False,1,3682,19421,2021,4,14
75,5,7849,True,1,9769,12692,2021,9,19
59,4,3306,True,1,21954,24770,2020,12,31
86,2,7910,False,0,24337,14338,2023,3,3
71,5,443,False,1,23969,30140,2020,8,18
82,3,2610,False,0,4989,3789,2021,1,21
50,2,8087,False,1,12514,13150,2020,4,1
13,5,8551,True,0,4576,29922,2021,12,29
83,5,3405,False,1,5497,17315,2021,4,7
69,5,6868,False,0,20066,19930,2020,12,19
51,2,1961,False,0,3381,24046,2023,1,30
99,0,4345,False,0,3724,19421,2022,6,25
2,0,7091,True,1,22630,30973,2020,10,10
78,1,6920,False,0,1240,22484,2020,7,15
12,3,7365,False,0,2747,17762,2021,1,29
4,2,3611,False,1,3052,20530,2020,5,19
25,0,426,True,0,14433,3054,2020,1,21
60,1,5280,True,1,13840,15867,2020,5,10
7,4,622,False,1,18720,11364,2022,8,11
66,4,6341,False,1,357,18430,2021,10,3
36,4,2626,False,1,55,6185,2022,8,5
11,1,5033,True,0,4686,1043,2020,12,19
56,0,6969,False,0,14919,16726,2022,5,9
76,2,6618,True,1,11384,29772,2022,4,11
67,2,1408,True,0,10350,19421,2020,6,4
68,3,7906,True,0,19539,4980,2022,7,5
97,3,6664,False,1,20306,32225,2021,6,24
95,0,5702,True,1,8130,19421,2020,3,27
85,2,4437,False,1,12073,26320,2021,7,13
95,4,9279,True,1,14661,8707,2020,2,12
14,5,222,True,1,23905,19421,2022,12,29
8,2,841,True,1,357,19421,2023,3,21
4,2,7558,False,1,11087,9918,2021,5,11
26,5,8624,False,0,11671,14578,2022,4,19
96,4,7899,False,1,17291,27736,2021,4,1
79,3,5355,False,0,6411,29374,2021,11,15
12,0,5910,False,0,23685,18063,2022,9,15
87,0,8387,False,1,21138,30427,2022,2,7
98,3,9088,True,0,1552,16173,2022,6,17
14,3,1672,True,1,13328,982,2021,6,28
86,5,8705,True,0,23938,6875,2022,1,10
35,5,7802,False,1,21162,9065,2023,2,8
75,3,2184,True,1,22352,31223,2021,7,26
34,4,4350,False,1,129,23849,2020,10,16
84,3,1387,True,0,18986,7069,2021,7,8
76,2,5133,True,0,17032,18159,2021,6,5
69,2,8838,False,0,13473,25020,2022,12,19
84,2,5742,True,0,15430,22649,2023,5,30
42,5,8564,False,0,19142,4359,2020,12,1
92,3,5376,True,0,21897,19421,2020,1,16
47,0,5828,True,1,23314,19421,2022,8,9
93,2,7225,True,1,25135,6935,2023,4,1
88,0,8753,True,1,25169,24364,2020,5,25
82,4,3340,False,0,22201,16327,2020,9,28
92,3,9215,True,0,12245,19421,2020,9,28
53,4,3323,False,1,18004,15629,2020,4,30
4,2,4126,True,0,17202,23365,2023,1,22
54,5,1499,False,0,1658,1900,2021,9,7
52,0,1193,False,0,9256,30700,2021,12,29
64,1,707,True,1,22388,29808,2021,7,24
29,1,3411,False,0,15566,21002,2022,1,19
46,0,7273,False,1,24679,12928,2020,5,8
8,5,1637,False,1,18876,24219,2020,5,1
46,3,1811,True,1,21908,6877,2020,9,21
85,0,5617,True,1,8074,17491,2021,5,16
4,0,8378,False,1,351,9778,2023,1,13
78,2,2598,True,0,24419,10699,2021,11,14
16,0,9864,False,1,20070,25891,2020,4,13
92,1,9713,True,1,9457,23444,2021,3,19
56,4,7772,False,1,14612,18475,2021,1,17
18,4,8507,False,0,18563,24251,2022,11,29
76,3,8522,False,1,7564,18592,2021,9,18
87,2,9515,True,1,3570,33371,2022,1,2
30,3,6797,False,0,24391,15612,2022,4,11
58,0,8006,False,0,9230,6335,2020,5,28
62,0,1404,True,1,2351,23962,2020,3,2
34,2,7229,False,0,8467,30294,2022,4,27
56,2,5680,False,1,14782,86,2022,4,15
99,2,781,True,0,1047,24110,2022,7,30
61,3,7896,False,1,269,22075,2021,8,30
53,0,610,False,0,13151,19171,2022,6,11
56,5,5705,False,1,15302,30641,2020,7,28
95,0,7587,True,0,21824,11915,2023,5,28
5,4,6060,True,0,21081,22304,2021,4,14
65,5,8386,True,0,3068,19421,2021,6,15
47,2,614,False,0,357,11471,2021,4,21
4,5,4052,False,1,24974,31438,2020,2,11
58,1,3701,False,0,6248,22734,2020,4,9
70,2,6140,False,1,11644,28350,2020,1,26
27,4,3229,False,0,9043,15162,2020,5,29
99,2,1752,False,1,9643,30130,2023,4,29
5,0,7720,True,1,10155,27046,2022,12,16
8,5,4241,True,1,16211,7190,2022,4,11
